record_id,chunk_id,uniprot_id,enzyme_name,ligand_name,pdb_id,original_class,verified_class,final_class,classification_changed,confidence,evidence_level,consensus,needs_human_review,reasoning
REC_0334,06,P14779,CYP102A1 (P450 BM3),3-AMINOPROPANE,7CON,UNKNOWN,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,三方一致INHIBITOR。Fe-N=2.06Å Type II。PMID:34468494。
REC_0335,06,P14779,CYP102A1 (P450 BM3),(2S)-3-phenyl-2-[2-[4-(trifluoromethyloxy)phenoxy]ethanoylamino]propanoic acid,7CON,UNKNOWN,SUBSTRATE,EXCLUDE,True,HIGH,A,True,False,任务02错误：将DECOY误判为SUBSTRATE。三方一致EXCLUDE。Stanfield 2021诱饵分子。
REC_0336,06,P14779,CYP102A1 (P450 BM3),CYCLOHEXYLAMMONIUM ION,7COO,UNKNOWN,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,三方一致INHIBITOR。Fe-N=2.28Å Type II。
REC_0337,06,P14779,CYP102A1 (P450 BM3),(2S)-3-phenyl-2-[[(2S)-1-phenylmethoxycarbonylpyrrolidin-2-yl]carbonylamino]propanoic acid,7COO,UNKNOWN,SUBSTRATE,EXCLUDE,True,HIGH,A,True,False,任务02错误：将DECOY误判为SUBSTRATE。Cbz-Pro-Phe是标准诱饵分子。
REC_0338,06,P14779,CYP102A1 (P450 BM3),N-METHYL-1(R)-AMINOINDAN,7CP8,UNKNOWN,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,三方一致INHIBITOR。Fe-N=2.04Å Type II。
REC_0339,06,P14779,CYP102A1 (P450 BM3),"(1~{S})-1,2,3,4-tetrahydronaphthalen-1-amine",7CVR,UNKNOWN,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,三方一致INHIBITOR。Fe-N=2.10Å Type II。
REC_0340,06,P14779,CYP102A1 (P450 BM3),(1R)-1-phenylethanamine,7CX6,UNKNOWN,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,三方一致INHIBITOR。Fe-N=2.17Å Type II。
REC_0341,06,P14779,CYP102A1 (P450 BM3),"(1R)-1,2,3,4-tetrahydronaphthalen-1-amine",7CX8,UNKNOWN,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,三方一致INHIBITOR。Fe-N=2.04Å Type II。
REC_0342,06,P14779,CYP102A1 (P450 BM3),"(1~{S})-2,3-dihydro-1~{H}-inden-1-amine",7D0T,UNKNOWN,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,三方一致INHIBITOR。Fe-N=2.15Å Type II。
REC_0343,07,,CYP102A1 (P450 BM3),ETHANAMINE,7D0U,unknown,INHIBITOR,INHIBITOR,False,MEDIUM,C,False,False,Gemini无文献 + Codex结构证据(Fe-N=2.21Å Type-II配位) → 采纳Codex分类为INHIBITOR。与任务02分类一致。
REC_0344,07,,CYP102A1 (P450 BM3),METHYLAMINE,7D1F,unknown,INHIBITOR,INHIBITOR,False,MEDIUM,C,False,False,Gemini无文献 + Codex结构证据(Fe-N=2.18Å Type-II配位) → 采纳Codex分类为INHIBITOR。与任务02分类一致。
REC_0345,07,,CYP102A1 (P450 BM3),(1S)-1-phenylethanamine,7E46,unknown,INHIBITOR,INHIBITOR,False,MEDIUM,C,False,False,Gemini无文献 + Codex结构证据(Fe-N=2.10Å Type-II配位) → 采纳Codex分类为INHIBITOR。与任务02分类一致。
REC_0346,07,,CYP102A1 (P450 BM3),(2S)-2-(hexadecanoylamino)-4-oxidanyl-butanoic acid,7W97,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,"Gemini文献(PMID:11681919, Km=160uM) + Codex结构(底物结合模式) 一致确认为SUBSTRATE。与任务02分类一致。"
REC_0347,07,,CYP102A1 (P450 BM3),N-[(3S)-2-oxooxolan-3-yl]dodecanamide,7W9J,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,"Gemini文献(PMID:18020460, Km=34uM) + Codex结构(底物结合模式) 一致确认为SUBSTRATE。与任务02分类一致。"
REC_0348,07,,CYP102A1 (P450 BM3),(2S)-2-(hexadecanoylamino)-3-phenyl-propanoic acid,7WG0,unknown,SUBSTRATE,SUBSTRATE,False,MEDIUM,B,False,False,冲突分析：Codex基于Mn取代Fe的非生理结构判断EXCLUDE。但Gemini基于类似物(N-palmitoyl-Gly/Leu/Glu)的文献支持确认该类化合物是BM3底物。采纳Gemini，分类为SUBSTRATE。与任务02分类一致。
REC_0349,07,,CYP102A1 (P450 BM3),sorbitol,7WY1,unknown,EXCLUDE,EXCLUDE,False,HIGH,A,True,False,Gemini + Codex一致确认sorbitol是结晶添加剂，应EXCLUDE。与任务02分类一致。
REC_0350,07,,CYP102A1 (P450 BM3),Oxomolybdenum Mesoporphyrin IX,7WY2,unknown,EXCLUDE,EXCLUDE,False,HIGH,A,True,False,Gemini + Codex一致确认这是heme类似物用于结构研究，应EXCLUDE。与任务02分类一致。
REC_0351,07,,CYP102A1 (P450 BM3),(2S)-2-(5-cyclohexylpentanoylamino)-3-phenyl-propanoic acid,7WY3,unknown,SUBSTRATE,EXCLUDE,True,MEDIUM,C,True,False,任务02错误：将EXCLUDE误判为SUBSTRATE。本次判断：Gemini无文献 + Codex结构(Mn-porphyrin，配体远离催化中心~8.9Å，作为decoy/effector非真正底物) → 确认为EXCLUDE。纠正分类。
REC_0352,07,,CYP102A1 (P450 BM3),(2S)-2-[[(2S)-1-(3-cyclohexylpropanoyl)piperidin-2-yl]carbonylamino]-3-phenyl-propanoic acid,7XZK,unknown,SUBSTRATE,INHIBITOR,False,MEDIUM,C,False,False,[人工审核修正] 采纳Codex结构证据，Fe=7.55A离活性位点较远。原理由: 冲突：Gemini无文献(EXCLUDE) vs Codex结构(INHIBITOR因离Fe远)。该化合物是BM3工程变体的人工设计底物(cyclohexyl链+氨基酸衍生物)，晶体结构可能不代表催化...
REC_0353,07,,CYP102A1 (P450 BM3),P-CRESOL,7Y0P,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,False,False,冲突分析：Gemini说野生型无活性，Codex说结构显示底物结合模式。该PDB是工程变体，p-cresol在活性位点。BM3变体可氧化芳香化合物，分类SUBSTRATE。与任务02分类一致。
REC_0354,07,,CYP102A1 (P450 BM3),4-METHYLANILINE,7Y0R,unknown,SUBSTRATE,EXCLUDE,True,HIGH,A,True,False,任务02错误：将EXCLUDE误判为SUBSTRATE。本次判断：Gemini无文献(仅工程变体) + Codex结构(离Fe 8.1Å，Fe被hydroxylamine占据，非功能性底物/抑制剂) → 一致确认EXCLUDE。纠正分类。
REC_0355,07,,CYP102A1 (P450 BM3),"5-nitro-1,2-benzoxazole",7Y9J,inhibitor,SUBSTRATE,INHIBITOR,True,HIGH,C,False,False,"任务02错误：将INHIBITOR误判为SUBSTRATE。本次判断：Codex结构(Fe-O=2.51Å, nitro group直接配位Fe) 确认为INHIBITOR。original_class也是inhibitor，进一步佐证。Gemini调用失败但Codex结构证据充分。纠正分类。"
REC_0356,07,,CYP102A1 (P450 BM3),5-nitro-2-oxidanyl-benzenecarbonitrile,7Y9L,product,INHIBITOR,INHIBITOR,False,HIGH,C,False,False,Gemini调用失败 + Codex结构(Fe-N=2.27Å nitrile配位) 确认为INHIBITOR。与任务02分类一致。Original_class=product但结构明确显示抑制剂配位模式。
REC_0357,07,,CYP102A1 (P450 BM3),TOLUENE,7YD9,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,True,False,Gemini文献(PMID:12054668工程变体) + Codex结构(活性位点底物结合模式) 一致确认为SUBSTRATE。与任务02分类一致。
REC_0358,07,,CYP102A1 (P450 BM3),HYDROXYAMINE,7YDB,unknown,INHIBITOR,INHIBITOR,False,HIGH,C,False,False,Gemini调用失败 + Codex结构(Fe-N=2.25Å直接配位) 确认为INHIBITOR。hydroxylamine是经典P450抑制剂。与任务02分类一致。
REC_0359,07,,CYP102A1 (P450 BM3),(2S)-2-(5-imidazol-1-ylpentanoylamino)-3-phenyl-propanoic acid,7YDB,unknown,SUBSTRATE,INHIBITOR,True,HIGH,B,False,False,"任务02错误：将INHIBITOR误判为SUBSTRATE。本次判断：Gemini文献(PMID:9806790, imidazolyl-fatty acids是Type-II抑制剂Ki=0.9-1.4µM) 优先于Codex结构(该特定结构Fe被hydroxylamine占据)。Imidazole-containing compounds是经典P450抑制剂。纠正分类为INHIBITOR。"
REC_0360,07,,CYP102A1 (P450 BM3),PHENYLETHANE,7YDB,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,True,False,Gemini文献(PMID:29604530工程变体) + Codex结构(底物结合模式) 一致确认为SUBSTRATE。与任务02分类一致。
REC_0361,07,,CYP102A1 (P450 BM3),propylbenzene,7YDD,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,"Gemini文献(PMID:11728551, kcat=479/min) + Codex结构(底物结合模式) 一致确认为SUBSTRATE。与任务02分类一致。"
REC_0362,07,,CYP102A1 (P450 BM3),(2S)-2-(6-imidazol-1-ylhexanoylamino)-3-phenyl-propanoic acid,7YDL,unknown,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,"Gemini文献(PMID:35887253, decoy molecule) + Codex结构(Fe-N=2.39Å Type-II配位) 一致确认为INHIBITOR。与任务02分类一致。"
REC_0363,07,,CYP102A1 (P450 BM3),"2,3-dihydro-1H-indene",7YFT,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,True,False,Gemini文献(PMID:21108271) + Codex结构(底物结合模式) 一致确认为SUBSTRATE。与任务02分类一致。
REC_0364,07,,CYP102A1 (P450 BM3),"2-[BIS-(2-HYDROXY-ETHYL)-AMINO]-2-HYDROXYMETHYL-PROPANE-1,3-DIOL",8DSG,product,EXCLUDE,EXCLUDE,False,HIGH,A,True,False,Gemini + Codex一致确认Bis-Tris是结晶缓冲液，应EXCLUDE。与任务02分类一致。
REC_0365,07,,CYP102A1 (P450 BM3),4-(pyridin-4-ylamino)butanoic acid,8JC3,unknown,SUBSTRATE,SUBSTRATE,False,MEDIUM,C,True,False,Codex结构(底物结合模式，无Fe配位) 确认为SUBSTRATE。与任务02分类一致。
REC_0366,07,,CYP102A1 (P450 BM3),PHENYLALANINE,8JC3,unknown,EXCLUDE,EXCLUDE,False,HIGH,A,False,False,Codex结构分析确认phenylalanine不在底物位置，应EXCLUDE。可能是结晶介质。与任务02分类一致。
REC_0367,07,,CYP102A1 (P450 BM3),1-pyridin-4-ylpiperidine-4-carboxylic acid,8JC4,unknown,SUBSTRATE,SUBSTRATE,False,MEDIUM,C,False,False,Codex结构分析：pyridine N离Fe 4.84Å无配位，底物样结合模式。与任务02分类一致。
REC_0368,07,,CYP102A1 (P450 BM3),OXYGEN MOLECULE,8YB2,unknown,EXCLUDE,EXCLUDE,False,HIGH,A,True,False,Gemini + Codex一致确认O2是P450催化循环的辅因子/反应物，非特定底物，应EXCLUDE。与任务02分类一致。
REC_0369,07,,CYP102A1 (P450 BM3),N-[(3S)-2-oxotetrahydrofuran-3-yl]decanamide,9ISU,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,True,False,Gemini(C10-HSL是BM3底物) + Codex结构(底物样结合) 一致确认为SUBSTRATE。与任务02分类一致。
REC_0370,07,,P450_P15128,N-(4-butyl-2-methylphenyl)-N'-hydroxyimidoformamide,6C94,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,Gemini + Codex一致确认Fe-N=2.01A Type-II配位，INHIBITOR。与任务02分类一致。
REC_0371,07,,CYP11B1 (cortisol synthesis),"4-[(5S)-5,6,7,8-tetrahydroimidazo[1,5-a]pyridin-5-yl]benzonitrile",6M7X,unknown,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,Gemini文献(IC50=6-40nM) + Codex结构(Fe-N=2.37-2.42A Type-II配位) 一致确认为INHIBITOR。与任务02分类一致。
REC_0372,07,,CYP11B1 (cortisol synthesis),CHOLIC ACID,7E7F,unknown,EXCLUDE,EXCLUDE,False,HIGH,A,False,False,冲突：Gemini(EXCLUDE crystallization additive) vs Codex(INHIBITOR non-physiological)。Cholic acid在steroid P450晶体学中常用作detergent/additive，primary ligand是metyrapone。采纳Gemini EXCLUDE。与任务02分类一致。
REC_0373,07,,CYP11B1 (cortisol synthesis),METYRAPONE,7E7F,unknown,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,Metyrapone is classic P450 inhibitor. Gemini: Ki~0.8uM. Codex: Fe-N=2.09A Type-II binding. Consensus INHIBITOR.
REC_0374,07,,CYP105A1 (vitamin D hydroxylase),"1,25-dihydroxyvitamin D3",3CV9,product,PRODUCT,PRODUCT,False,HIGH,A,True,False,"1,25-dihydroxyvitamin D3 is the major hydroxylated product of CYP105A1. Gemini: endpoint of dual hydroxylation. Codex: product-bound pose 9.93A from Fe. Consensus PRODUCT."
REC_0375,07,,CYP105A1 (vitamin D hydroxylase),"1,25-dihydroxyvitamin D2",5X7E,unknown,PRODUCT,PRODUCT,False,HIGH,A,True,False,"1,25-dihydroxyvitamin D2 is hydroxylated product of CYP105A1 mutant. Gemini: engineered variants produce D2 analog. Codex: product-bound 10.34A from Fe. Consensus PRODUCT."
REC_0376,07,,CYP105A1 (vitamin D hydroxylase),Diclofenac,9JHW,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,True,False,Diclofenac confirmed CYP105A1 substrate. Gemini: 4-hydroxylation mimics human CYP2C9. Codex: Fe-C6=4.22A productive geometry. Consensus SUBSTRATE.
REC_0377,07,,CYP105A1 (vitamin D hydroxylase),Flufenamic acid,9JI1,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,True,False,Flufenamic acid confirmed CYP105A1 substrate. Gemini: 4-hydroxylation product formed. Codex: C4 6.16A axially positioned. Consensus SUBSTRATE.
REC_0378,07,,CYP105A1 (vitamin D hydroxylase),Mevastatin acid,9JKW,product,SUBSTRATE,SUBSTRATE,False,MEDIUM,C,True,False,Mevastatin acid is substrate for CYP105A1 R84A mutant. Gemini: hydroxylation occurs. Codex: substrate-bound 5.46A. Original class 'product' incorrect. Consensus SUBSTRATE.
REC_0379,07,,CYP105A1 (vitamin D hydroxylase),Simvastatin acid,9JKZ,unknown,SUBSTRATE,SUBSTRATE,False,MEDIUM,C,True,False,Simvastatin acid is substrate for CYP105A1 R84A. Gemini: multiple hydroxylation products. Codex: productive binding 4.17A. Consensus SUBSTRATE.
REC_0380,07,,CYP105A1 (vitamin D hydroxylase),Ketoconazole,9KW2,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,Ketoconazole is classic azole P450 inhibitor. Gemini: Ki 11-45nM Type-II. Codex: Fe-N=2.09A. Consensus INHIBITOR.
REC_0381,07,,CYP105A1 (vitamin D hydroxylase),Lanoconazole,9KW3,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,Lanoconazole is azole antifungal P450 inhibitor. Gemini: Type-II heme binding. Codex: Fe-N=2.09A. Consensus INHIBITOR.
REC_0382,07,,CYP105A1 (vitamin D hydroxylase),Miconazole,9KW4,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,Miconazole is potent azole P450 inhibitor. Gemini: Ki 30-50nM. Codex: Fe-N=2.10A. Consensus INHIBITOR.
REC_0383,07,,CYP2B6,4-(4-chlorophenyl)imidazole,3IBD,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,PDB header confirms inhibitor complex. Codex: Fe-N=2.37A Type-II binding. CSV notes confirm. INHIBITOR.
REC_0384,07,,CYP2B6,4-benzylpyridine,3QOA,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,PDB confirms inhibitor. Codex: Fe-N=2.36A Type-II pyridine binding. INHIBITOR.
REC_0385,07,,CYP2B6,4-(4-nitrobenzyl)pyridine,3QU8,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,PDB confirms inhibitor complex. Codex: Fe-N=2.25-2.37A Type-II. INHIBITOR.
REC_0386,07,,CYP2B6,Amlodipine,3UA5,unknown,SUBSTRATE,INHIBITOR,True,HIGH,A,True,False,"Task 02 ERROR DETECTED. Gemini: amlodipine inhibits CYP2B6, metabolized by CYP3A4/5. Codex: Fe-N=2.21A Type-II binding. verified_class SUBSTRATE incorrect, should be INHIBITOR."
REC_0387,07,,CYP2B6,beta-D-fructofuranose,4I91,unknown,EXCLUDE,EXCLUDE,False,HIGH,A,True,False,Fructofuranose is crystallization additive/cryoprotectant. Not a P450 substrate or inhibitor. CSV notes confirm. EXCLUDE.
REC_0388,07,,CYP2B6,(+)-alpha-Pinene,4I91,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,True,False,alpha-Pinene is monoterpene. Codex: Fe=4.77A substrate-like. CYP2B6 processes terpenes. CSV notes confirm substrate. SUBSTRATE.
REC_0389,07,,CYP2B6,Sabinene,4RQL,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,,False,Sabinene is monoterpene. Codex: Fe=4.40A substrate pose. CYP2B6 processes terpenes. SUBSTRATE.
REC_0390,07,,CYP2B6,(+)-3-carene,4RRT,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,,False,(+)-3-carene is monoterpene. Codex: Fe=3.56A productive. CYP2B6 terpene substrate. SUBSTRATE.
REC_0391,07,,CYP2B6,Bornyl bromide,5UAP,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,,False,Bornyl bromide is halogenated terpene. Codex: Fe=5.01A. CYP2B6 processes halogenated terpenes. SUBSTRATE.
REC_0392,07,,CYP2B6,Camphane,5UDA,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,,False,Camphane is bicyclic terpene. Codex: Fe=5.86A. CYP2B6 terpene substrate. SUBSTRATE.
REC_0393,07,,CYP2B6,Myrtenyl bromide,5UFG,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,,False,Myrtenyl bromide is brominated monoterpene. Codex: Fe=5.54A. CYP2B6 terpene substrate. SUBSTRATE.
REC_0394,07,,CYP2B6,5-CYCLOHEXYL-1-PENTYL-BETA-D-MALTOSIDE,5UFG,unknown,EXCLUDE,EXCLUDE,False,HIGH,A,,False,Cymal-5 is detergent used to solubilize membrane proteins. CSV notes confirm. EXCLUDE.
REC_0395,07,,CYP2B6,Efavirenz analog,5WBG,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,,False,Efavirenz analog. Gemini: efavirenz is major CYP2B6 substrate (probe substrate). SUBSTRATE.
REC_0396,07,,CYP2B6,5-cyclohexylpentan-1-ol,5WBG,product,EXCLUDE,EXCLUDE,False,HIGH,A,,False,CSV notes confirm detergent artifact. original_class product incorrect. EXCLUDE.
REC_0397,07,,CYP3A5,Ritonavir,5VEU,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,,False,Ritonavir is classic CYP3A inhibitor. Gemini: mechanism-based. Codex: Fe-N=2.20A Type-II. INHIBITOR.
REC_0398,07,,CYP3A5,Clobetasol propionate,7LAD,unknown,INHIBITOR,INHIBITOR,False,HIGH,B,,False,"Clobetasol propionate is CYP3A5 selective inhibitor. Gemini: IC50 0.2uM. Despite Type-I pose, literature confirms INHIBITOR."
REC_0399,07,,CYP3A5,Azamulin,7SV2,product,INHIBITOR,INHIBITOR,False,HIGH,B,,False,Azamulin is suicide substrate (mechanism-based INHIBITOR). Gemini: irreversible inactivation. Original class product incorrect. INHIBITOR.
REC_0400,08,P20815,CYP3A5,DODECYL NONA ETHYLENE GLYCOL ETHER,8SG5,inhibitor,EXCLUDE,EXCLUDE,False,HIGH,A,True,False,三方一致确认EXCLUDE。Gemini：C12E9是非离子表面活性剂，结晶伪影。Codex：距Fe 21Å，位于蛋白表面，无催化姿势。与任务02分类一致。
REC_0401,08,P20815,CYP3A5,1-[(2-CHLOROPHENYL)(DIPHENYL)METHYL]-1H-IMIDAZOLE,8SG5,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,三方一致确认INHIBITOR。Gemini：Kd<0.01μM，PMID:37770228。Codex：Fe-N=1.91Å，Type II配位。与任务02分类一致。
REC_0402,08,P20815,CYP3A5,N'-(2-chlorophenyl)-N-[(3-hydroxyphenyl)methyl]-N-[(2P)-2-(1H-imidazol-1-yl)-5-(trifluoromethyl)phenyl]urea,9MS2,unknown,INHIBITOR,INHIBITOR,False,MEDIUM,C,False,False,Gemini无文献，Codex结构分析显示Fe-N=2.30Å，Type II配位特征明确。采纳Codex结论。与任务02分类一致。
REC_0403,08,P24462,CYP3A7,"(2S,3S)-1,4-DIMERCAPTOBUTANE-2,3-DIOL",7MK8,unknown,EXCLUDE,EXCLUDE,False,HIGH,A,True,False,三方一致确认EXCLUDE。DTT是常见还原剂/缓冲液添加剂，Codex确认不与heme Fe配位，高B因子表明弱非特异性结合。与任务02分类一致。
REC_0404,08,P24462,CYP3A7,17-oxoandrost-5-en-3beta-yl hydrogen sulfate,8GK3,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,三方一致确认SUBSTRATE。Gemini：Km=5.44μM，PMID:33821626。Codex：Fe-C=4.81Å，催化姿势。与任务02分类一致。
REC_0405,08,P33006,P450_P33006,alpha-TERPINEOL,8EUH,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,True,False,三方一致确认SUBSTRATE。Gemini：CYP108A1文献支持（Kd=2.67μM，PMID:36780479）。Codex：Fe-C=4.25Å，底物姿势。与任务02分类一致。
REC_0406,08,P48635,EryK,Erythromycin D,2JJO,inhibitor,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,三方一致确认SUBSTRATE。原始PDB分类inhibitor错误。Gemini：文献确认Erythromycin D是EryK天然底物（PMID:7592911）。Codex：Fe-C12=5.28Å，催化姿势。与任务02分类一致。
REC_0407,08,P48635,EryK,"1-ACETYL-4-(4-{[(2S,4R)-2-(2,4-DICHLOROPHENYL)-2-(1H-IMIDAZOL-1-YLMETHYL)-1,3-DIOXOLAN-4-YL]METHOXY}PHENYL)PIPERAZINE",2JJP,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,Gemini无EryK特异性文献但Ketoconazole是已知P450抑制剂。Codex结构确认Fe-N=1.96Å，Type II配位。综合判定INHIBITOR。与任务02分类一致。
REC_0408,08,P48635,EryK,1-[(2-CHLOROPHENYL)(DIPHENYL)METHYL]-1H-IMIDAZOLE,2XFH,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,三方一致确认INHIBITOR。Gemini：PMID:20845962。Codex：Fe-N=2.10Å，Type II配位。与任务02分类一致。
REC_0409,08,P48635,EryK,Erythromycin B,3ZKP,inhibitor,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,三方一致确认SUBSTRATE。原始PDB分类inhibitor错误。Gemini：文献确认是alternative substrate（PMID:19625248）。Codex：Fe-C12=5.31Å，催化姿势。与任务02分类一致。
REC_0410,08,P50859,P450_P50859,"2-[(2R)-butan-2-yl]-4-{4-[4-(4-{[(2R,4S)-2-(2,4-dichlorophenyl)-2-(1H-1,2,4-triazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy}phenyl)piperazin-1-yl]phenyl}-2,4-dihydro-3H-1,2,4-triazol-3-one",5JLC,unknown,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,"三方一致确认INHIBITOR。Gemini：Ki=0.3-6.1nM（PMID:8841152,15485908）。Codex：Fe-N=2.04Å，Type II配位。与任务02分类一致。"
REC_0411,08,P53554,BioI/CYP107H,heptyl 1-thio-beta-D-glucopyranoside,3EJB,unknown,EXCLUDE,EXCLUDE,False,HIGH,A,True,False,Codex结构分析明确：HTG距Fe约16.68Å，远离活性位点，是结晶洗涤剂。与任务02分类一致。
REC_0412,08,P53554,BioI/CYP107H,"S-[2-({N-[(2S)-2-hydroxy-3,3-dimethyl-4-(phosphonooxy)butanoyl]-beta-alanyl}amino)ethyl] tetradecanethioate",3EJB,product,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,三方一致确认SUBSTRATE。原始PDB分类product错误。Gemini：文献确认Acyl-ACP是BioI底物（PMID:17561502）。Codex：Fe-C~4.27Å，催化姿势。与任务02分类一致。
REC_0413,08,P53554,BioI/CYP107H,"S-[2-({N-[(2S)-2-hydroxy-3,3-dimethyl-4-(phosphonooxy)butanoyl]-beta-alanyl}amino)ethyl] (9Z)-hexadec-9-enethioate",3EJD,product,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,三方一致确认SUBSTRATE。原始PDB分类product错误。Gemini：文献支持Acyl-ACP是BioI底物。Codex：Fe-C~3.77-4.6Å，催化姿势。与任务02分类一致。
REC_0414,08,P53554,BioI/CYP107H,"S-[2-({N-[(2S)-2-hydroxy-3,3-dimethyl-4-(phosphonooxy)butanoyl]-beta-alanyl}amino)ethyl] (9Z)-octadec-9-enethioate",3EJE,product,SUBSTRATE,SUBSTRATE,False,MEDIUM,C,False,False,Gemini失败，Codex结构分析显示Fe-C7=4.23Å，催化姿势。采纳Codex结论。原始PDB分类product错误，应为SUBSTRATE。与任务02分类一致。
REC_0415,08,P9WPL3,P450_P9WPL3,FE3-S4 CLUSTER,8AMQ,unknown,EXCLUDE,EXCLUDE,False,HIGH,A,True,False,Codex结构分析明确：Fe3-S4是铁硫簇辅因子，用于电子传递，不是底物或抑制剂。分类EXCLUDE。与任务02分类一致。
REC_0416,08,P9WPL5,CYP142,~{N}-[(4-methoxyphenyl)methyl]-4-(pyridin-4-ylmethyl)aniline,7P5T,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,三方一致确认INHIBITOR。Codex：Fe-N=2.09Å，Type II配位。与任务02分类一致。
REC_0417,08,P9WPL5,CYP142,BROMIDE ION,7P5T,inhibitor,EXCLUDE,EXCLUDE,False,HIGH,A,True,False,Bromide离子是缓冲液/结晶组分，不是底物或抑制剂。分类EXCLUDE。与任务02分类一致。
REC_0418,08,P9WPL5,CYP142,ethyl 5-pyridin-4-yl-1~{H}-indole-2-carboxylate,7QJL,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,三方一致确认INHIBITOR。Codex：Fe-N=2.14Å，Type II配位。与任务02分类一致。
REC_0419,08,P9WPL5,CYP142,~{N}-[4-(pyridin-4-ylmethyl)phenyl]benzenesulfonamide,7QQ7,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,三方一致确认INHIBITOR。Codex：Fe-N=2.21Å，Type II配位。与任务02分类一致。
REC_0420,08,P9WPL5,CYP142,"(8ALPHA,9BETA)-CHOLEST-4-EN-3-ONE",8A6W,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,True,False,三方一致确认SUBSTRATE。Codex：无Fe-N配位，底物姿势。与任务02分类一致。
REC_0421,08,P9WPL5,CYP142,"(3-phenyl-1,2,4-oxadiazol-5-yl)methanamine",8A9P,unknown,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,三方一致确认INHIBITOR。Codex：Fe-N=2.10Å，Type II配位。与任务02分类一致。
REC_0422,08,P9WPL5,CYP142,4-benzylpyridine,8S53,unknown,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,三方一致确认INHIBITOR。Codex：Fe-N=2.07Å，Type II配位。与任务02分类一致。
REC_0423,08,P9WPN5,CYP130,"1-[(2S)-2-[(4-CHLOROBENZYL)OXY]-2-(2,4-DICHLOROPHENYL)ETHYL]-1H-IMIDAZOLE",2UVN,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,三方一致确认INHIBITOR。Codex：Fe-N=2.75-2.76Å，Type II配位。与任务02分类一致。
REC_0424,08,P9WPN5,CYP130,FLUORIDE ION,2UVN,inhibitor,EXCLUDE,EXCLUDE,False,HIGH,A,True,False,Fluoride离子是缓冲液/结晶组分，Codex确认距Fe约20Å，无配位。分类EXCLUDE。与任务02分类一致。
